客户ID,产品名称,订单日期
12997,车胎和内胎,2016/1/6
12997,车胎和内胎,2016/5/11
12997,车胎和内胎,2016/5/11
12998,头盔,2015/11/23
12998,山地自行车,2014/10/2
12998,山地自行车,2016/3/8
12998,挡泥板,2016/3/8
12998,旅行自行车,2015/11/23
12998,骑行服,2016/3/8
12999,头盔,2016/4/21
12999,山地自行车,2014/10/24
12999,山地自行车,2015/11/22
12999,旅行自行车,2016/4/21
12999,水袋背包,2015/11/22
13000,头盔,2016/4/25
13000,山地自行车,2014/10/11
13000,山地自行车,2015/11/10
13000,旅行自行车,2016/4/25
13000,水壶和水壶架,2016/4/25
13000,水壶和水壶架,2016/4/25
13001,山地自行车,2014/10/25
13001,山地自行车,2015/11/7
13001,旅行自行车,2016/4/11
13001,车胎和内胎,2015/11/7
13001,车胎和内胎,2015/11/7
13001,车胎和内胎,2016/4/11
13001,车胎和内胎,2016/4/11
13002,头盔,2016/5/23
13002,帽子,2015/8/29
13002,帽子,2016/5/23
13002,自行车支架,2015/8/29
13002,车胎和内胎,2016/4/25
13002,车胎和内胎,2016/5/23
13002,骑行服,2016/5/23
13003,头盔,2015/11/9
13003,自行车支架,2016/1/15
13003,车胎和内胎,2015/9/12
13003,车胎和内胎,2015/9/12
13003,车胎和内胎,2015/11/9
13003,车胎和内胎,2015/11/9
13004,自行车支架,2016/2/7
13004,车胎和内胎,2015/12/24
13004,车胎和内胎,2016/3/9
13004,车胎和内胎,2016/3/9
13005,头盔,2016/2/16
13005,自行车支架,2016/5/13
13005,自行车支架,2016/7/26
13005,车胎和内胎,2016/2/16
13005,车胎和内胎,2016/7/26
13005,车胎和内胎,2016/2/16
13006,山地自行车,2014/10/25
13006,山地自行车,2015/11/21
13006,旅行自行车,2016/4/1
13006,水壶和水壶架,2016/4/1
13007,头盔,2015/12/2
13007,山地自行车,2014/10/7
13007,山地自行车,2016/4/22
13007,旅行自行车,2015/12/2
13007,水袋背包,2016/4/22
13008,头盔,2016/6/19
13008,挡泥板,2016/6/19
13008,车胎和内胎,2016/2/18
13008,车胎和内胎,2016/2/18
13008,车胎和内胎,2016/4/11
13008,车胎和内胎,2016/4/11
13008,车胎和内胎,2016/6/19
13008,车胎和内胎,2016/4/11
13009,头盔,2016/4/2
13009,头盔,2016/3/20
13009,手套,2016/3/20
13009,清洁剂,2016/6/23
13009,车胎和内胎,2016/6/23
13009,车胎和内胎,2016/4/2
13009,车胎和内胎,2016/6/23
13009,车胎和内胎,2016/3/20
13009,车胎和内胎,2016/3/20
13010,头盔,2015/12/6
13010,山地自行车,2014/10/29
13010,山地自行车,2016/4/14
13010,帽子,2015/12/6
13010,旅行自行车,2015/12/6
13010,车胎和内胎,2016/4/14
13010,车胎和内胎,2016/4/14
13010,骑行服,2015/12/6
13011,头盔,2016/4/7
13011,山地自行车,2014/10/21
13011,山地自行车,2015/11/19
13011,挡泥板,2015/11/19
13011,旅行自行车,2016/4/7
13011,车胎和内胎,2016/4/7
13011,车胎和内胎,2016/4/7
13012,山地自行车,2014/10/21
13012,山地自行车,2015/11/5
13012,旅行自行车,2016/4/20
13012,水壶和水壶架,2016/4/20
13012,水壶和水壶架,2016/4/20
13012,自行车支架,2015/11/5
13012,车胎和内胎,2015/11/5
13012,车胎和内胎,2015/11/5
13012,骑行服,2016/4/20
13013,挂架,2016/3/30
13013,短裤,2016/4/3
13013,车胎和内胎,2016/5/6
13013,车胎和内胎,2016/3/30
13013,车胎和内胎,2016/3/30
13013,车胎和内胎,2016/5/6
13013,车胎和内胎,2016/5/6
13014,头盔,2015/11/7
13014,挂架,2016/7/13
13014,车胎和内胎,2015/11/7
13014,车胎和内胎,2015/11/7
13015,挂架,2015/11/9
13015,车胎和内胎,2015/8/1
13016,公路自行车,2014/7/14
13016,头盔,2015/10/26
13016,山地自行车,2015/10/26
13016,车胎和内胎,2015/10/26
13016,车胎和内胎,2015/10/26
13017,车胎和内胎,2016/2/20
13017,车胎和内胎,2016/2/20
13017,车胎和内胎,2016/2/20
13018,山地自行车,2014/10/1
13018,山地自行车,2016/5/17
13018,挡泥板,2016/5/17
13018,袜子,2016/5/17
13019,公路自行车,2014/7/15
13019,头盔,2016/4/19
13019,山地自行车,2016/4/19
13019,挡泥板,2016/4/19
13019,水壶和水壶架,2016/4/19
13019,水壶和水壶架,2016/4/19
13020,山地自行车,2014/10/3
13020,山地自行车,2016/6/18
13021,头盔,2016/6/8
13021,山地自行车,2016/6/8
13021,山地自行车,2014/10/19
13021,挡泥板,2016/6/8
13022,山地自行车,2014/10/2
13022,山地自行车,2016/6/11
13022,挡泥板,2016/6/11
13022,清洁剂,2016/6/11
13023,袜子,2016/3/10
13023,车胎和内胎,2016/7/2
13023,车胎和内胎,2016/7/2
13023,骑行服,2016/3/10
13024,山地自行车,2014/10/18
13024,山地自行车,2016/6/3
13024,挡泥板,2016/6/3
13024,骑行服,2016/6/3
13025,山地自行车,2016/6/27
13025,山地自行车,2014/10/13
13025,骑行服,2016/6/27
13026,挡泥板,2015/12/29
13026,车胎和内胎,2015/12/29
13026,车胎和内胎,2015/12/29
13026,骑行服,2015/12/29
13026,骑行服,2016/6/8
13027,山地自行车,2016/2/12
13027,挡泥板,2016/2/12
13027,车胎和内胎,2016/2/12
13028,袜子,2016/6/24
13028,车胎和内胎,2016/6/24
13028,车胎和内胎,2016/6/24
13029,公路自行车,2014/7/23
13029,山地自行车,2016/1/14
13029,水壶和水壶架,2016/1/14
13030,挡泥板,2016/3/12
13030,水袋背包,2016/3/12
13031,挡泥板,2015/9/26
13032,公路自行车,2014/7/3
13032,山地自行车,2015/10/7
13032,车胎和内胎,2015/10/7
13033,帽子,2016/7/20
13033,挡泥板,2016/7/20
13033,水壶和水壶架,2016/7/20
13033,水壶和水壶架,2016/7/20
13034,头盔,2016/3/12
13034,手套,2016/3/12
13034,清洁剂,2015/12/9
13034,车胎和内胎,2015/12/9
13034,车胎和内胎,2015/12/9
13035,山地自行车,2014/10/23
13035,山地自行车,2016/6/3
13035,帽子,2016/6/3
13035,水壶和水壶架,2016/6/3
13035,水壶和水壶架,2016/6/3
13036,山地自行车,2014/10/10
13036,山地自行车,2016/6/6
13036,帽子,2016/6/6
13036,骑行服,2016/6/6
13037,头盔,2015/10/30
13037,车胎和内胎,2016/5/13
13038,山地自行车,2016/4/20
13038,山地自行车,2014/10/13
13038,旅行自行车,2015/12/7
13039,公路自行车,2014/7/3
13039,山地自行车,2016/3/16
13039,短裤,2016/3/16
13040,头盔,2016/7/20
13040,头盔,2016/5/23
13040,车胎和内胎,2016/5/23
13041,头盔,2015/10/6
13041,头盔,2015/12/21
13041,车胎和内胎,2015/12/21
13041,车胎和内胎,2015/12/21
13041,骑行服,2015/10/6
13042,头盔,2016/4/24
13042,手套,2016/4/24
13042,车胎和内胎,2015/11/24
13043,头盔,2015/10/13
13043,头盔,2016/3/24
13043,挡泥板,2016/3/24
13043,车胎和内胎,2016/3/24
13043,车胎和内胎,2016/3/24
13043,骑行服,2015/10/13
13044,头盔,2016/5/17
13044,车胎和内胎,2016/1/25
13045,头盔,2015/10/12
13045,车胎和内胎,2016/1/18
13045,车胎和内胎,2016/1/18
13046,头盔,2016/1/3
13046,车胎和内胎,2015/9/20
13046,车胎和内胎,2015/9/20
13047,短裤,2016/2/26
13047,车胎和内胎,2016/3/16
13047,车胎和内胎,2016/3/22
13047,车胎和内胎,2016/3/22
13047,车胎和内胎,2016/3/16
13047,骑行服,2016/2/26
13047,骑行服,2016/3/16
13048,帽子,2016/5/9
13048,短裤,2016/5/9
13048,车胎和内胎,2015/12/15
13048,车胎和内胎,2015/12/15
13048,车胎和内胎,2015/11/29
13048,车胎和内胎,2015/11/29
13048,骑行服,2015/11/29
13049,头盔,2016/5/7
13049,山地自行车,2014/10/24
13049,山地自行车,2016/5/7
13049,挡泥板,2016/5/7
13049,旅行自行车,2015/12/9
13049,水壶和水壶架,2015/12/9
13050,头盔,2016/1/3
13050,山地自行车,2014/10/21
13050,山地自行车,2016/5/9
13050,旅行自行车,2016/1/3
13050,车胎和内胎,2016/5/9
13051,山地自行车,2015/11/26
13051,山地自行车,2014/10/13
13051,旅行自行车,2016/4/27
13051,水壶和水壶架,2016/4/27
13051,水壶和水壶架,2016/4/27
13051,车胎和内胎,2015/11/26
13051,车胎和内胎,2015/11/26
13051,车胎和内胎,2015/11/26
13052,挡泥板,2015/11/6
13052,袜子,2015/11/6
13053,挡泥板,2015/9/8
13053,水袋背包,2015/9/8
13054,挡泥板,2016/6/14
13054,骑行服,2016/6/14
13055,公路自行车,2014/7/16
13055,山地自行车,2016/3/9
13055,帽子,2016/3/9
13055,短裤,2016/3/9
13055,骑行服,2016/3/9
13056,公路自行车,2014/7/9
13056,山地自行车,2016/4/13
13056,帽子,2016/4/13
13056,短裤,2016/4/13
13057,公路自行车,2014/7/9
13057,山地自行车,2016/5/8
13057,帽子,2016/5/8
13057,短裤,2016/5/8
13057,骑行服,2016/5/8
13058,公路自行车,2014/7/20
13058,山地自行车,2015/7/24
13058,帽子,2015/7/24
13058,水壶和水壶架,2015/7/24
13058,水壶和水壶架,2015/7/24
13059,公路自行车,2014/7/4
13059,头盔,2015/7/3
13059,山地自行车,2015/7/3
13059,手套,2015/7/3
13059,挡泥板,2015/7/3
13060,公路自行车,2014/7/7
13060,山地自行车,2015/8/12
13060,手套,2015/8/12
13060,挡泥板,2015/8/12
13060,水壶和水壶架,2015/8/12
13060,水壶和水壶架,2015/8/12
13061,手套,2016/3/9
13061,挡泥板,2016/3/9
13062,公路自行车,2014/7/1
13062,山地自行车,2016/4/23
13062,帽子,2016/4/23
13062,水壶和水壶架,2016/4/23
13062,水壶和水壶架,2016/4/23
13063,公路自行车,2014/7/11
13063,头盔,2016/4/29
13063,山地自行车,2016/4/29
13064,公路自行车,2014/7/22
13064,山地自行车,2016/4/2
13064,水壶和水壶架,2016/4/2
13064,水壶和水壶架,2016/4/2
13064,水袋背包,2016/4/2
13064,清洁剂,2016/4/2
13065,公路自行车,2015/12/9
13066,公路自行车,2014/7/19
13066,头盔,2015/9/19
13066,山地自行车,2015/9/19
13066,水壶和水壶架,2015/9/19
13066,水壶和水壶架,2015/9/19
13067,公路自行车,2014/7/22
13067,山地自行车,2015/10/31
13067,挡泥板,2015/10/31
13067,骑行服,2015/10/31
13068,公路自行车,2014/7/12
13068,山地自行车,2015/10/8
13068,水壶和水壶架,2015/10/8
13068,水壶和水壶架,2015/10/8
13068,骑行服,2015/10/8
13069,公路自行车,2014/7/17
13069,山地自行车,2015/10/8
13069,水壶和水壶架,2015/10/8
13070,头盔,2015/9/19
13070,挡泥板,2015/9/19
13071,头盔,2016/7/3
13071,水壶和水壶架,2016/7/3
13071,水壶和水壶架,2016/7/3
13071,车胎和内胎,2015/11/29
13071,车胎和内胎,2016/5/23
13071,车胎和内胎,2016/1/5
13072,挂架,2015/12/31
13072,车胎和内胎,2016/7/10
13073,挡泥板,2016/5/9
13074,头盔,2015/11/3
13074,挡泥板,2015/11/3
13075,头盔,2016/4/20
13075,山地自行车,2014/10/23
13075,山地自行车,2015/11/8
13075,手套,2016/4/20
13075,旅行自行车,2016/4/20
13075,车胎和内胎,2016/4/20
13075,车胎和内胎,2016/4/20
13076,山地自行车,2014/10/23
13076,山地自行车,2015/11/20
13076,旅行自行车,2016/4/18
13076,水袋背包,2015/11/20
13076,骑行服,2015/11/20
13077,山地自行车,2014/10/24
13077,山地自行车,2015/11/27
13077,手套,2016/5/13
13077,旅行自行车,2016/5/13
13077,水壶和水壶架,2016/5/13
13077,水壶和水壶架,2016/5/13
13078,头盔,2016/5/17
13078,山地自行车,2014/10/8
13078,山地自行车,2015/11/18
13078,旅行自行车,2016/5/17
13078,车胎和内胎,2015/11/18
13078,车胎和内胎,2015/11/18
13079,山地自行车,2015/11/26
13079,山地自行车,2014/10/26
13079,旅行自行车,2016/5/4
13079,水壶和水壶架,2015/11/26
13079,水壶和水壶架,2015/11/26
13079,水壶和水壶架,2016/5/4
13080,头盔,2016/5/5
13080,山地自行车,2014/11/6
13080,山地自行车,2015/11/9
13080,旅行自行车,2016/5/5
13080,水壶和水壶架,2016/5/5
13080,水壶和水壶架,2016/5/5
13080,车胎和内胎,2015/11/9
13080,车胎和内胎,2015/11/9
13080,车胎和内胎,2015/11/9
13081,山地自行车,2014/11/28
13081,山地自行车,2015/11/26
13081,旅行自行车,2016/5/20
13081,袜子,2016/5/20
13081,车胎和内胎,2015/11/26
13082,山地自行车,2014/11/8
13082,山地自行车,2015/11/20
13082,旅行自行车,2016/5/14
13082,水壶和水壶架,2016/5/14
13082,水壶和水壶架,2016/5/14
13082,水袋背包,2015/11/20
13082,清洁剂,2015/11/20
13082,骑行服,2016/5/14
13083,公路自行车,2014/7/14
13083,山地自行车,2015/10/26
13083,帽子,2015/10/26
13083,挡泥板,2015/10/26
13084,公路自行车,2015/12/11
13084,头盔,2015/12/11
13084,帽子,2015/12/11
13084,骑行服,2015/12/11
13085,公路自行车,2014/7/4
13085,头盔,2015/12/11
13085,山地自行车,2015/12/11
13085,手套,2015/12/11
13085,挡泥板,2015/12/11
13086,公路自行车,2014/7/27
13086,山地自行车,2016/4/1
13086,车胎和内胎,2016/4/1
13086,车胎和内胎,2016/4/1
13086,车胎和内胎,2016/4/1
13087,公路自行车,2014/7/29
13087,山地自行车,2016/4/24
13087,车胎和内胎,2016/4/24
13087,车胎和内胎,2016/4/24
13088,公路自行车,2014/7/31
13088,山地自行车,2016/4/6
13088,挡泥板,2016/4/6
13089,头盔,2016/5/15
13089,山地自行车,2014/11/20
13089,山地自行车,2015/12/14
13089,旅行自行车,2016/5/15
13089,水壶和水壶架,2015/12/14
13089,水壶和水壶架,2015/12/14
13090,头盔,2016/5/21
13090,山地自行车,2014/12/24
13090,山地自行车,2015/12/21
13090,挡泥板,2015/12/21
13090,旅行自行车,2016/5/21
13090,车胎和内胎,2015/12/21
13091,头盔,2016/5/4
13091,山地自行车,2014/12/26
13091,山地自行车,2015/12/23
13091,手套,2016/5/4
13091,旅行自行车,2016/5/4
13091,水袋背包,2015/12/23
13092,挂架,2015/8/30
13092,挡泥板,2016/5/27
13092,车胎和内胎,2016/5/27
13092,车胎和内胎,2016/5/27
13092,骑行服,2016/5/27
13093,公路自行车,2014/7/5
13093,山地自行车,2015/10/25
13093,车胎和内胎,2015/10/25
13093,车胎和内胎,2015/10/25
13094,头盔,2016/7/12
13094,挡泥板,2016/7/12
13095,头盔,2015/8/13
13095,头盔,2016/5/7
13095,头盔,2016/6/24
13095,水壶和水壶架,2016/5/7
13095,水袋背包,2016/4/26
13095,车胎和内胎,2016/4/26
13095,车胎和内胎,2016/4/26
13095,车胎和内胎,2015/8/13
13095,车胎和内胎,2016/6/24
13095,车胎和内胎,2015/8/13
13095,车胎和内胎,2016/6/24
13095,骑行服,2016/5/7
13096,帽子,2016/5/13
13096,挡泥板,2016/5/24
13096,水壶和水壶架,2016/5/13
13096,水壶和水壶架,2016/5/24
13096,水壶和水壶架,2016/5/13
13096,水壶和水壶架,2016/5/24
13096,背心,2016/5/24
13096,车胎和内胎,2016/4/17
13096,车胎和内胎,2016/4/17
13096,车胎和内胎,2016/7/11
13096,车胎和内胎,2016/5/24
13096,车胎和内胎,2016/4/17
13096,车胎和内胎,2016/5/24
13097,挡泥板,2015/10/10
13098,挡泥板,2015/11/9
13098,骑行服,2015/11/9
13099,头盔,2016/4/16
13099,挂架,2015/11/4
13099,挡泥板,2016/4/16
13099,车胎和内胎,2016/4/16
13099,车胎和内胎,2016/4/16
13100,头盔,2015/10/19
13100,山地自行车,2015/10/19
13100,挡泥板,2015/10/19
13101,头盔,2015/10/5
13101,山地自行车,2015/10/5
13101,挡泥板,2015/10/5
13101,旅行自行车,2016/1/19
13102,山地自行车,2015/10/10
13102,挡泥板,2015/10/10
13102,水壶和水壶架,2015/10/10
13102,水壶和水壶架,2015/10/10
13102,水袋背包,2015/10/10
13103,山地自行车,2015/12/10
13103,山地自行车,2014/12/28
13103,手套,2015/12/10
13103,挡泥板,2015/12/10
13103,旅行自行车,2016/5/26
13103,水壶和水壶架,2016/5/26
13103,水壶和水壶架,2016/5/26
13103,骑行服,2015/12/10
13104,头盔,2015/12/19
13104,头盔,2016/5/28
13104,山地自行车,2014/12/12
13104,山地自行车,2015/12/19
13104,旅行自行车,2016/5/28
13104,袜子,2016/5/28
13104,车胎和内胎,2015/12/19
13104,车胎和内胎,2015/12/19
13105,山地自行车,2014/12/12
13105,山地自行车,2016/5/4
13105,旅行自行车,2016/3/14
13105,水壶和水壶架,2016/3/14
13105,水壶和水壶架,2016/3/14
13105,清洁剂,2016/3/14
13105,车胎和内胎,2016/5/4
13105,车胎和内胎,2016/3/14
13106,山地自行车,2014/12/18
13106,山地自行车,2016/5/16
13106,旅行自行车,2016/3/15
13106,水袋背包,2016/5/16
13106,车胎和内胎,2016/3/15
13106,车胎和内胎,2016/3/15
13106,车胎和内胎,2016/3/15
13107,头盔,2016/5/24
13107,头盔,2016/4/2
13107,山地自行车,2014/12/5
13107,山地自行车,2016/5/24
13107,挡泥板,2016/5/24
13107,旅行自行车,2016/4/2
13108,头盔,2016/4/20
13108,山地自行车,2014/12/20
13108,山地自行车,2016/6/16
13108,手套,2016/4/20
13108,旅行自行车,2016/4/20
13108,水壶和水壶架,2016/6/16
13108,水壶和水壶架,2016/6/16
13108,水袋背包,2016/6/16
13108,清洁剂,2016/6/16
13109,头盔,2016/4/14
13109,山地自行车,2014/12/20
13109,山地自行车,2016/6/11
13109,旅行自行车,2016/4/14
13109,水袋背包,2016/6/11
13109,车胎和内胎,2016/4/14
13109,车胎和内胎,2016/4/14
13110,山地自行车,2014/12/6
13110,山地自行车,2016/6/7
13110,旅行自行车,2016/5/24
13111,头盔,2016/5/5
13111,山地自行车,2014/12/31
13111,山地自行车,2016/6/8
13111,挡泥板,2016/6/8
13111,旅行自行车,2016/5/5
13111,水壶和水壶架,2016/6/8
13111,水壶和水壶架,2016/6/8
13111,骑行服,2016/6/8
13112,头盔,2016/5/19
13112,头盔,2016/6/14
13112,山地自行车,2014/12/12
13112,山地自行车,2016/6/14
13112,手套,2016/5/19
13112,手套,2016/6/14
13112,旅行自行车,2016/5/19
13112,车胎和内胎,2016/6/14
13112,车胎和内胎,2016/6/14
13113,山地自行车,2014/12/17
13113,山地自行车,2016/1/31
13113,旅行自行车,2016/5/7
13113,水壶和水壶架,2016/5/7
13113,清洁剂,2016/5/7
13113,车胎和内胎,2016/1/31
13113,车胎和内胎,2016/1/31
13114,头盔,2016/1/24
13114,山地自行车,2014/12/2
13114,山地自行车,2016/1/24
13114,挡泥板,2016/1/24
13114,旅行自行车,2016/5/26
13115,头盔,2016/5/7
13115,山地自行车,2016/1/16
13115,山地自行车,2014/12/28
13115,旅行自行车,2016/5/7
13115,水壶和水壶架,2016/5/7
13115,水壶和水壶架,2016/5/7
13115,车胎和内胎,2016/1/16
13116,头盔,2016/3/29
13116,自行车支架,2016/5/22
13116,车胎和内胎,2015/9/15
13116,车胎和内胎,2016/3/29
13116,车胎和内胎,2015/9/15
13116,车胎和内胎,2015/9/15
13117,山地自行车,2014/12/4
13117,山地自行车,2016/1/6
13117,挡泥板,2016/1/6
13117,旅行自行车,2016/5/12
13117,车胎和内胎,2016/1/6
13117,骑行服,2016/5/12
13118,头盔,2016/6/19
13118,山地自行车,2014/12/24
13118,山地自行车,2016/6/25
13118,挡泥板,2016/6/25
13118,旅行自行车,2016/6/19
13118,骑行服,2016/6/25
13119,头盔,2016/1/21
13119,山地自行车,2014/12/13
13119,山地自行车,2016/1/21
13119,帽子,2016/5/27
13119,旅行自行车,2016/5/27
13119,水壶和水壶架,2016/1/21
13120,头盔,2016/6/6
13120,手套,2015/8/17
13120,水袋背包,2016/6/28
13120,清洁剂,2016/6/28
13120,车胎和内胎,2015/8/17
13120,车胎和内胎,2016/6/6
13120,骑行服,2016/6/6
13121,头盔,2016/1/19
13121,水袋背包,2015/10/8
13121,车胎和内胎,2016/3/9
13121,车胎和内胎,2016/1/19
13121,车胎和内胎,2016/3/9
13122,头盔,2016/5/30
13122,山地自行车,2014/12/14
13122,山地自行车,2016/1/3
13122,帽子,2016/1/3
13122,挡泥板,2016/1/3
